alias,wbgene
Y41E3.229,WBGene00165443
21ur-14554,WBGene00165444
Y45F10B.32,WBGene00165444
21ur-15647,WBGene00165445
C01B10.14,WBGene00165445
21ur-6576,WBGene00165446
T23G4.56,WBGene00165446
21ur-15293,WBGene00165447
T23G4.57,WBGene00165447
21ur-12709,WBGene00165448
Y51H4A.428,WBGene00165448
21ur-6483,WBGene00165449
Y105C5A.544,WBGene00165449
21ur-6008,WBGene00165450
Y37A1B.154,WBGene00165450
21ur-12529,WBGene00165451
Y105C5A.545,WBGene00165451
21ur-11374,WBGene00165452
Y73F8A.540,WBGene00165452
21ur-7539,WBGene00165453
C45E5.19,WBGene00165453
21ur-7099,WBGene00165454
Y105C5A.546,WBGene00165454
21ur-8683,WBGene00165455
Y41E3.230,WBGene00165455
21ur-8258,WBGene00165456
Y37A1B.155,WBGene00165456
21ur-13793,WBGene00165457
Y57G11A.90,WBGene00165457
21ur-11409,WBGene00165458
Y41E3.231,WBGene00165458
21ur-14260,WBGene00165459
T13A10.17,WBGene00165459
21ur-7220,WBGene00165460
Y105C5A.547,WBGene00165460
21ur-13676,WBGene00165461
F36H12.37,WBGene00165461
21ur-10595,WBGene00165462
Y116A8A.69,WBGene00165462
21ur-7961,WBGene00165463
ZK616.26,WBGene00165463
21ur-6200,WBGene00165464
Y64G10A.176,WBGene00165464
21ur-9917,WBGene00165465
Y40H7A.164,WBGene00165465
21ur-14420,WBGene00165466
F13G11.59,WBGene00165466
21ur-12490,WBGene00165467
B0334.14,WBGene00165467
21ur-9547,WBGene00165468
Y116A8C.208,WBGene00165468
21ur-7224,WBGene00165469
Y116A8C.209,WBGene00165469
21ur-8410,WBGene00165470
H04M03.30,WBGene00165470
21ur-7243,WBGene00165471
M199.74,WBGene00165471
21ur-9580,WBGene00165472
Y51H4A.429,WBGene00165472
21ur-14436,WBGene00165473
Y73F8A.541,WBGene00165473
21ur-10171,WBGene00165474
Y116A8C.210,WBGene00165474
21ur-8022,WBGene00165475
Y67A10A.155,WBGene00165475
21ur-7268,WBGene00165476
C11D2.44,WBGene00165476
21ur-9079,WBGene00165477
Y64G10A.177,WBGene00165477
21ur-14751,WBGene00165478
H16O14.23,WBGene00165478
21ur-5998,WBGene00165479
Y37A1B.156,WBGene00165479
21ur-15151,WBGene00165480
H06H21.14,WBGene00165480
21ur-9937,WBGene00165481
Y64G10A.178,WBGene00165481
21ur-5906,WBGene00165482
H16O14.24,WBGene00165482
21ur-15102,WBGene00165483
Y23H5B.11,WBGene00165483
21ur-8205,WBGene00165484
Y57G11C.524,WBGene00165484
21ur-13617,WBGene00165485
C09B9.26,WBGene00165485
21ur-9052,WBGene00165486
Y105C5B.645,WBGene00165486
21ur-7847,WBGene00165487
Y57G11B.104,WBGene00165487
21ur-9986,WBGene00165488
Y73B6BL.89,WBGene00165488
21ur-7813,WBGene00165489
Y41E3.232,WBGene00165489
21ur-12551,WBGene00165490
Y69A2AR.33,WBGene00165490
21ur-9110,WBGene00165491
Y41E3.233,WBGene00165491
21ur-10995,WBGene00165492
Y105C5A.548,WBGene00165492
21ur-8134,WBGene00165493
Y41E3.234,WBGene00165493
21ur-14083,WBGene00165494
Y105C5A.549,WBGene00165494
21ur-14641,WBGene00165495
Y73F8A.542,WBGene00165495
21ur-15349,WBGene00165496
T06A10.48,WBGene00165496
21ur-7295,WBGene00165497
Y64G10A.179,WBGene00165497
21ur-12812,WBGene00165498
Y41E3.235,WBGene00165498
21ur-14985,WBGene00165499
D1014.10,WBGene00165499
21ur-12341,WBGene00165500
B0213.19,WBGene00165500
21ur-7694,WBGene00165501
Y40H7A.165,WBGene00165501
21ur-7609,WBGene00165502
T23G4.58,WBGene00165502
21ur-15679,WBGene00165503
Y116A8B.38,WBGene00165503
21ur-13179,WBGene00165504
H25K10.63,WBGene00165504
21ur-8909,WBGene00165505
M03D4.29,WBGene00165505
21ur-6225,WBGene00165506
Y57G11C.525,WBGene00165506
21ur-13094,WBGene00165507
Y4C6B.31,WBGene00165507
21ur-10220,WBGene00165508
Y57G11C.526,WBGene00165508
21ur-10108,WBGene00165509
R05G6.14,WBGene00165509
21ur-8047,WBGene00165510
Y57G11C.527,WBGene00165510
21ur-15613,WBGene00165511
Y45F10C.9,WBGene00165511
21ur-13930,WBGene00165512
H04M03.31,WBGene00165512
21ur-6535,WBGene00165513
Y105C5B.646,WBGene00165513
21ur-13843,WBGene00165514
Y105C5B.647,WBGene00165514
21ur-11062,WBGene00165515
Y116A8A.70,WBGene00165515
21ur-9888,WBGene00165516
H10D12.3,WBGene00165516
21ur-9748,WBGene00165517
Y57G11A.91,WBGene00165517
21ur-8050,WBGene00165518
Y73F8A.543,WBGene00165518
21ur-12328,WBGene00165519
T14A8.3,WBGene00165519
21ur-6820,WBGene00165520
B0273.46,WBGene00165520
21ur-11110,WBGene00165521
H20E11.4,WBGene00165521
21ur-12931,WBGene00165522
F52B11.44,WBGene00165522
21ur-7686,WBGene00165523
Y73F8A.544,WBGene00165523
21ur-5475,WBGene00165524
T13A10.18,WBGene00165524
21ur-8772,WBGene00165525
F13G11.60,WBGene00165525
21ur-10960,WBGene00165526
Y105C5B.648,WBGene00165526
21ur-8169,WBGene00165527
Y105C5B.649,WBGene00165527
21ur-10993,WBGene00165528
C46G7.37,WBGene00165528
21ur-10336,WBGene00165529
Y105C5B.650,WBGene00165529
21ur-15376,WBGene00165530
Y67A10A.156,WBGene00165530
21ur-7156,WBGene00165531
Y57G11C.528,WBGene00165531
21ur-12754,WBGene00165532
H04M03.32,WBGene00165532
21ur-8477,WBGene00165533
ZK550.24,WBGene00165533
21ur-9814,WBGene00165534
H10D12.4,WBGene00165534
21ur-7933,WBGene00165535
Y67A10A.157,WBGene00165535
21ur-12864,WBGene00165536
F47F6.10,WBGene00165536
21ur-11575,WBGene00165537
Y105C5B.651,WBGene00165537
21ur-15382,WBGene00165538
Y116A8B.39,WBGene00165538
21ur-14243,WBGene00165539
Y37A1B.157,WBGene00165539
21ur-8098,WBGene00165540
T13A10.19,WBGene00165540
21ur-15354,WBGene00165541
C09F12.4,WBGene00165541
21ur-7094,WBGene00165542
Y4C6B.32,WBGene00165542
21ur-14612,WBGene00165543
Y64G10A.180,WBGene00165543
21ur-6716,WBGene00165544
AC7.21,WBGene00165544
21ur-6087,WBGene00165545
Y105C5B.652,WBGene00165545
21ur-8852,WBGene00165546
B0238.16,WBGene00165546
21ur-9177,WBGene00165547
T13A10.20,WBGene00165547
21ur-6309,WBGene00165548
Y37A1A.75,WBGene00165548
21ur-10033,WBGene00165549
Y57G11C.529,WBGene00165549
21ur-6243,WBGene00165550
C49A9.14,WBGene00165550
21ur-8577,WBGene00165551
Y73B6BL.90,WBGene00165551
21ur-8773,WBGene00165552
Y105C5B.653,WBGene00165552
21ur-13788,WBGene00165553
Y105C5A.550,WBGene00165553
21ur-10353,WBGene00165554
Y116A8C.211,WBGene00165554
21ur-7957,WBGene00165555
Y116A8C.212,WBGene00165555
21ur-13760,WBGene00165556
Y57G11C.530,WBGene00165556
21ur-10667,WBGene00165557
Y51H4A.430,WBGene00165557
21ur-12468,WBGene00165558
T07A9.16,WBGene00165558
21ur-5728,WBGene00165559
T08B6.23,WBGene00165559
21ur-12685,WBGene00165560
F10D2.14,WBGene00165560
21ur-7341,WBGene00165561
Y57G11C.531,WBGene00165561
21ur-11075,WBGene00165562
T06A10.49,WBGene00165562
21ur-9741,WBGene00165563
H16O14.25,WBGene00165563
21ur-15688,WBGene00165564
Y105C5A.551,WBGene00165564
21ur-13202,WBGene00165565
Y4C6B.33,WBGene00165565
21ur-6171,WBGene00165566
F13G11.61,WBGene00165566
21ur-14839,WBGene00165567
T27A3.10,WBGene00165567
21ur-12522,WBGene00165568
Y43D4A.72,WBGene00165568
21ur-10815,WBGene00165569
Y57G11B.105,WBGene00165569
21ur-12080,WBGene00165570
F55B11.64,WBGene00165570
21ur-10200,WBGene00165571
Y37A1B.158,WBGene00165571
21ur-11768,WBGene00165572
F07C4.15,WBGene00165572
21ur-8029,WBGene00165573
Y43D4A.73,WBGene00165573
21ur-11844,WBGene00165574
Y73B6BL.91,WBGene00165574
21ur-7394,WBGene00165575
Y37A1B.159,WBGene00165575
21ur-14683,WBGene00165576
Y116A8B.40,WBGene00165576
21ur-13691,WBGene00165577
Y51H4A.431,WBGene00165577
21ur-9849,WBGene00165578
Y57G11C.532,WBGene00165578
21ur-8273,WBGene00165579
Y73B6BL.92,WBGene00165579
21ur-7045,WBGene00165580
Y37A1B.160,WBGene00165580
21ur-8352,WBGene00165581
B0513.46,WBGene00165581
21ur-8080,WBGene00165582
Y73B6BL.93,WBGene00165582
21ur-11820,WBGene00165583
Y41E3.236,WBGene00165583
21ur-11937,WBGene00165584
Y57G11C.533,WBGene00165584
21ur-8443,WBGene00165585
Y57G11A.92,WBGene00165585
21ur-15526,WBGene00165586
Y57G11B.106,WBGene00165586
21ur-11246,WBGene00165587
H32C10.34,WBGene00165587
21ur-6972,WBGene00165588
Y45F10D.65,WBGene00165588
21ur-11746,WBGene00165589
C09G4.6,WBGene00165589
21ur-11989,WBGene00165590
Y51H4A.432,WBGene00165590
21ur-10584,WBGene00165591
Y37A1A.76,WBGene00165591
21ur-13527,WBGene00165592
Y105C5A.552,WBGene00165592
21ur-9243,WBGene00165593
F13G11.62,WBGene00165593
21ur-8054,WBGene00165594
Y41E3.237,WBGene00165594
21ur-8934,WBGene00165595
Y73F8A.545,WBGene00165595
21ur-14818,WBGene00165596
C06E4.9,WBGene00165596
21ur-10055,WBGene00165597
Y64G10A.181,WBGene00165597
21ur-14548,WBGene00165598
Y51H4A.433,WBGene00165598
21ur-9367,WBGene00165599
C52D10.60,WBGene00165599
21ur-10120,WBGene00165600
Y4C6A.24,WBGene00165600
21ur-14793,WBGene00165601
Y49F6C.9,WBGene00165601
21ur-13185,WBGene00165602
C46G7.38,WBGene00165602
21ur-6947,WBGene00165603
Y105C5A.553,WBGene00165603
21ur-14174,WBGene00165604
Y105C5B.654,WBGene00165604
21ur-8302,WBGene00165605
Y51H4A.434,WBGene00165605
21ur-14605,WBGene00165606
F55B11.65,WBGene00165606
21ur-10935,WBGene00165607
H08M01.59,WBGene00165607
21ur-15584,WBGene00165608
Y41E3.238,WBGene00165608
21ur-9489,WBGene00165609
Y57G11A.93,WBGene00165609
21ur-6080,WBGene00165610
Y105C5B.655,WBGene00165610
21ur-15473,WBGene00165611
Y57G11C.534,WBGene00165611
21ur-8613,WBGene00165612
C35D6.65,WBGene00165612
21ur-14173,WBGene00165613
F36H9.9,WBGene00165613
21ur-12704,WBGene00165614
Y105C5B.656,WBGene00165614
21ur-14142,WBGene00165615
Y116A8A.71,WBGene00165615
21ur-12046,WBGene00165616
Y51H4A.435,WBGene00165616
21ur-10701,WBGene00165617
H12I19.55,WBGene00165617
21ur-8639,WBGene00165618
C48A7.3,WBGene00165618
21ur-11569,WBGene00165619
Y43D4A.74,WBGene00165619
21ur-12244,WBGene00165620
M03D4.30,WBGene00165620
21ur-11224,WBGene00165621
Y105C5B.657,WBGene00165621
21ur-14192,WBGene00165622
Y116A8A.72,WBGene00165622
21ur-9632,WBGene00165623
Y37A1B.161,WBGene00165623
21ur-8591,WBGene00165624
Y17G9A.27,WBGene00165624
21ur-15303,WBGene00165625
Y57G11C.535,WBGene00165625
21ur-13402,WBGene00165626
Y57G11B.107,WBGene00165626
21ur-13519,WBGene00165627
F25H5.11,WBGene00165627
21ur-15568,WBGene00165628
Y105C5B.658,WBGene00165628
21ur-9871,WBGene00165629
Y73F8A.546,WBGene00165629
21ur-6417,WBGene00165630
Y105C5A.554,WBGene00165630
21ur-8869,WBGene00165631
F44E8.17,WBGene00165631
21ur-8032,WBGene00165632
Y73B6BL.94,WBGene00165632
21ur-13615,WBGene00165633
H06H21.15,WBGene00165633
21ur-10989,WBGene00165634
T08B6.24,WBGene00165634
21ur-10626,WBGene00165635
Y105C5A.555,WBGene00165635
21ur-9004,WBGene00165636
F56H11.7,WBGene00165636
21ur-8223,WBGene00165637
Y7A9A.30,WBGene00165637
21ur-7697,WBGene00165638
Y67A10A.158,WBGene00165638
21ur-13826,WBGene00165639
Y4C6B.34,WBGene00165639
21ur-6474,WBGene00165640
T23G4.59,WBGene00165640
21ur-15014,WBGene00165641
C09B9.27,WBGene00165641
21ur-11037,WBGene00165642
Y43B11AR.8,WBGene00165642
21ur-8347,WBGene00165643
Y73F8A.547,WBGene00165643
21ur-10081,WBGene00165644
Y116A8C.213,WBGene00165644
21ur-13712,WBGene00165645
Y57G11B.108,WBGene00165645
21ur-9702,WBGene00165646
Y57G11B.109,WBGene00165646
21ur-14517,WBGene00165647
F35H10.13,WBGene00165647
21ur-8020,WBGene00165648
Y105C5A.556,WBGene00165648
21ur-13576,WBGene00165649
C05B10.4,WBGene00165649
21ur-8840,WBGene00165650
Y40C5A.7,WBGene00165650
21ur-5733,WBGene00165651
C47A4.79,WBGene00165651
21ur-6899,WBGene00165652
Y51H4A.436,WBGene00165652
21ur-10687,WBGene00165653
F15D4.9,WBGene00165653
21ur-8764,WBGene00165654
C10G6.23,WBGene00165654
21ur-7998,WBGene00165655
Y9C9A.40,WBGene00165655
21ur-7618,WBGene00165656
Y105C5B.659,WBGene00165656
21ur-11175,WBGene00165657
Y105C5B.660,WBGene00165657
21ur-14840,WBGene00165658
H12I19.56,WBGene00165658
21ur-9270,WBGene00165659
Y105C5A.557,WBGene00165659
21ur-11316,WBGene00165660
F52B11.45,WBGene00165660
21ur-13474,WBGene00165661
Y57G11C.536,WBGene00165661
21ur-12661,WBGene00165662
T27E7.39,WBGene00165662
21ur-11014,WBGene00165663
C06A12.10,WBGene00165663
21ur-8570,WBGene00165664
T27E7.40,WBGene00165664
21ur-13707,WBGene00165665
Y67A10A.159,WBGene00165665
21ur-6281,WBGene00165666
Y105C5A.558,WBGene00165666
21ur-13454,WBGene00165667
Y57G11B.110,WBGene00165667
21ur-13136,WBGene00165668
Y73F8A.548,WBGene00165668
21ur-9132,WBGene00165669
H12I19.57,WBGene00165669
21ur-9182,WBGene00165670
Y51H4A.437,WBGene00165670
21ur-14520,WBGene00165671
C29F3.8,WBGene00165671
21ur-9679,WBGene00165672
Y105C5B.661,WBGene00165672
21ur-13900,WBGene00165673
Y59E9AL.16,WBGene00165673
21ur-13868,WBGene00165674
Y67A10A.160,WBGene00165674
21ur-15199,WBGene00165675
T08B6.25,WBGene00165675
21ur-13266,WBGene00165676
C08F11.58,WBGene00165676
21ur-11291,WBGene00165677
Y57G11C.537,WBGene00165677
21ur-14266,WBGene00165678
F56F12.14,WBGene00165678
21ur-9408,WBGene00165679
C31H1.37,WBGene00165679
21ur-10782,WBGene00165680
Y64G10A.182,WBGene00165680
21ur-8914,WBGene00165681
C06E7.48,WBGene00165681
21ur-11901,WBGene00165682
Y57G11B.111,WBGene00165682
21ur-6056,WBGene00165683
Y45F10D.66,WBGene00165683
21ur-14676,WBGene00165684
Y51H4A.438,WBGene00165684
21ur-9479,WBGene00165685
M199.75,WBGene00165685
21ur-6156,WBGene00165686
T23G4.60,WBGene00165686
21ur-13121,WBGene00165687
T23G5.8,WBGene00165687
21ur-12964,WBGene00165688
Y43D4A.75,WBGene00165688
21ur-10868,WBGene00165689
Y73F8A.549,WBGene00165689
21ur-8056,WBGene00165690
Y105C5B.662,WBGene00165690
21ur-15466,WBGene00165691
Y67A10A.161,WBGene00165691
21ur-12894,WBGene00165692
Y105C5A.559,WBGene00165692
21ur-12524,WBGene00165693
C04C3.8,WBGene00165693
21ur-12392,WBGene00165694
Y73F8A.550,WBGene00165694
21ur-6980,WBGene00165695
Y57G11C.538,WBGene00165695
21ur-6301,WBGene00165696
C08F11.59,WBGene00165696
21ur-13643,WBGene00165697
Y57G11C.539,WBGene00165697
21ur-9721,WBGene00165698
Y105C5A.560,WBGene00165698
21ur-13495,WBGene00165699
Y73B6BL.95,WBGene00165699
21ur-10275,WBGene00165700
Y116A8C.214,WBGene00165700
21ur-8755,WBGene00165701
Y37A1B.162,WBGene00165701
21ur-14869,WBGene00165702
VY10G11R.33,WBGene00165702
21ur-10561,WBGene00165703
Y37A1A.77,WBGene00165703
21ur-9652,WBGene00165704
Y73B6BL.96,WBGene00165704
21ur-7351,WBGene00165705
M03D4.31,WBGene00165705
21ur-8695,WBGene00165706
Y41E3.239,WBGene00165706
21ur-8066,WBGene00165707
M03D4.32,WBGene00165707
21ur-15056,WBGene00165708
Y57G11C.540,WBGene00165708
21ur-10789,WBGene00165709
Y73F8A.551,WBGene00165709
21ur-10931,WBGene00165710
C55C3.34,WBGene00165710
21ur-10009,WBGene00165711
F36H12.38,WBGene00165711
21ur-14103,WBGene00165712
C52D10.61,WBGene00165712
21ur-6026,WBGene00165713
Y105C5B.663,WBGene00165713
21ur-15364,WBGene00165714
T27E7.41,WBGene00165714
21ur-10813,WBGene00165715
Y73B6BL.97,WBGene00165715
21ur-8309,WBGene00165716
C11D2.45,WBGene00165716
21ur-14486,WBGene00165717
T02E9.7,WBGene00165717
21ur-9329,WBGene00165718
Y7A9D.28,WBGene00165718
21ur-6241,WBGene00165719
H06H21.16,WBGene00165719
21ur-8932,WBGene00165720
C35D6.66,WBGene00165720
21ur-7126,WBGene00165721
M199.76,WBGene00165721
21ur-7439,WBGene00165722
C25G4.12,WBGene00165722
21ur-11736,WBGene00165723
Y105C5B.664,WBGene00165723
21ur-9394,WBGene00165724
Y67A10A.162,WBGene00165724
21ur-13062,WBGene00165725
F56F10.5,WBGene00165725
21ur-8027,WBGene00165726
B0547.7,WBGene00165726
21ur-7572,WBGene00165727
H16O14.26,WBGene00165727
21ur-5581,WBGene00165728
H08M01.60,WBGene00165728
21ur-9490,WBGene00165729
H25K10.64,WBGene00165729
21ur-8787,WBGene00165730
H06H21.17,WBGene00165730
21ur-14253,WBGene00165731
H20E11.5,WBGene00165731
21ur-11759,WBGene00165732
F36H12.39,WBGene00165732
21ur-9436,WBGene00165733
Y105C5A.561,WBGene00165733
21ur-9336,WBGene00165734
C02B10.33,WBGene00165734
21ur-6285,WBGene00165735
Y57G11C.541,WBGene00165735
21ur-12182,WBGene00165736
ZK381.14,WBGene00165736
21ur-12421,WBGene00165737
Y105C5B.665,WBGene00165737
21ur-7199,WBGene00165738
C11D2.46,WBGene00165738
21ur-5915,WBGene00165739
Y105C5A.562,WBGene00165739
21ur-15294,WBGene00165740
T25E12.15,WBGene00165740
21ur-14328,WBGene00165741
Y9C9A.41,WBGene00165741
21ur-9764,WBGene00165742
Y116A8A.73,WBGene00165742
21ur-6102,WBGene00165743
Y4C6B.35,WBGene00165743
21ur-11349,WBGene00165744
Y57G11C.542,WBGene00165744
21ur-6650,WBGene00165745
C52D10.62,WBGene00165745
21ur-14283,WBGene00165746
Y57G11C.543,WBGene00165746
21ur-11774,WBGene00165747
Y73B6BL.98,WBGene00165747
21ur-10380,WBGene00165748
Y64G10A.183,WBGene00165748
21ur-8569,WBGene00165749
T23G4.61,WBGene00165749
21ur-15543,WBGene00165750
Y57G11C.544,WBGene00165750
21ur-6031,WBGene00165751
Y51H4A.439,WBGene00165751
21ur-11026,WBGene00165752
K02B2.21,WBGene00165752
21ur-10523,WBGene00165753
Y105C5A.563,WBGene00165753
21ur-10844,WBGene00165754
Y105C5B.666,WBGene00165754
21ur-8688,WBGene00165755
T07G12.15,WBGene00165755
21ur-15514,WBGene00165756
T08G5.17,WBGene00165756
21ur-11592,WBGene00165757
Y51H4A.440,WBGene00165757
21ur-12025,WBGene00165758
B0513.47,WBGene00165758
21ur-6341,WBGene00165759
C31H1.38,WBGene00165759
21ur-14077,WBGene00165760
C11D2.47,WBGene00165760
21ur-14722,WBGene00165761
Y40H7A.166,WBGene00165761
21ur-12642,WBGene00165762
C02B10.34,WBGene00165762
21ur-9105,WBGene00165763
Y9C9A.42,WBGene00165763
21ur-7799,WBGene00165764
H08M01.61,WBGene00165764
21ur-9298,WBGene00165765
F56F12.15,WBGene00165765
21ur-13408,WBGene00165766
Y45F10D.67,WBGene00165766
21ur-6352,WBGene00165767
Y37A1B.163,WBGene00165767
21ur-7173,WBGene00165768
B0513.48,WBGene00165768
21ur-7311,WBGene00165769
Y57G11B.112,WBGene00165769
21ur-9033,WBGene00165770
F38C2.49,WBGene00165770
21ur-11255,WBGene00165771
C27H2.58,WBGene00165771
21ur-8243,WBGene00165772
Y116A8C.215,WBGene00165772
21ur-8942,WBGene00165773
Y73F8A.552,WBGene00165773
21ur-6640,WBGene00165774
Y105C5B.667,WBGene00165774
21ur-6111,WBGene00165775
Y73F8A.553,WBGene00165775
21ur-11536,WBGene00165776
C28D4.12,WBGene00165776
21ur-9240,WBGene00165777
Y67A10A.163,WBGene00165777
21ur-12702,WBGene00165778
Y41E3.240,WBGene00165778
21ur-8768,WBGene00165779
Y51H4A.441,WBGene00165779
21ur-9976,WBGene00165780
Y73B6BR.8,WBGene00165780
21ur-10825,WBGene00165781
Y105C5B.668,WBGene00165781
21ur-12242,WBGene00165782
C01G5.11,WBGene00165782
21ur-12037,WBGene00165783
Y57G11C.545,WBGene00165783
21ur-7700,WBGene00165784
C47A4.80,WBGene00165784
21ur-14711,WBGene00165785
Y105C5B.669,WBGene00165785
21ur-9906,WBGene00165786
Y105C5B.670,WBGene00165786
21ur-11244,WBGene00165787
F26D12.32,WBGene00165787
21ur-9411,WBGene00165788
Y45F10D.68,WBGene00165788
21ur-13128,WBGene00165789
C06E7.49,WBGene00165789
21ur-7329,WBGene00165790
Y73F8A.554,WBGene00165790
21ur-13369,WBGene00165791
VC5.7,WBGene00165791
21ur-15184,WBGene00165792
T08B6.26,WBGene00165792
21ur-11285,WBGene00165793
Y73F8A.555,WBGene00165793
21ur-9460,WBGene00165794
Y37A1B.164,WBGene00165794
21ur-5546,WBGene00165795
Y105C5A.564,WBGene00165795
21ur-9301,WBGene00165796
Y51H4A.442,WBGene00165796
21ur-11260,WBGene00165797
Y116A8B.41,WBGene00165797
21ur-8560,WBGene00165798
T19E7.8,WBGene00165798
21ur-7584,WBGene00165799
Y9C9A.43,WBGene00165799
21ur-5787,WBGene00165800
Y73F8A.556,WBGene00165800
21ur-8076,WBGene00165801
Y105C5A.565,WBGene00165801
21ur-9919,WBGene00165802
Y41E3.241,WBGene00165802
21ur-9264,WBGene00165803
Y57G11C.546,WBGene00165803
21ur-10000,WBGene00165804
Y116A8C.216,WBGene00165804
21ur-9066,WBGene00165805
Y116A8C.217,WBGene00165805
21ur-10287,WBGene00165806
Y105C5B.671,WBGene00165806
21ur-10322,WBGene00165807
Y105C5A.566,WBGene00165807
21ur-10264,WBGene00165808
F13G11.63,WBGene00165808
21ur-6122,WBGene00165809
Y4C6B.36,WBGene00165809
21ur-11805,WBGene00165810
Y73F8A.557,WBGene00165810
21ur-10011,WBGene00165811
C17H12.15,WBGene00165811
21ur-14911,WBGene00165812
T08B6.27,WBGene00165812
21ur-11121,WBGene00165813
C39H7.26,WBGene00165813
21ur-8602,WBGene00165814
C01G6.11,WBGene00165814
21ur-8867,WBGene00165815
Y73F8A.558,WBGene00165815
21ur-14228,WBGene00165816
B0273.47,WBGene00165816
21ur-15643,WBGene00165817
T13A10.21,WBGene00165817
21ur-11542,WBGene00165818
C46G7.39,WBGene00165818
21ur-10101,WBGene00165819
Y57G11A.94,WBGene00165819
21ur-15595,WBGene00165820
Y40H7A.167,WBGene00165820
21ur-9537,WBGene00165821
Y41E3.242,WBGene00165821
21ur-12023,WBGene00165822
Y73F8A.559,WBGene00165822
21ur-8890,WBGene00165823
F56F12.16,WBGene00165823
21ur-11279,WBGene00165824
Y116A8C.218,WBGene00165824
21ur-7013,WBGene00165825
Y51H4A.443,WBGene00165825
21ur-15384,WBGene00165826
K12B6.10,WBGene00165826
21ur-11441,WBGene00165827
Y7A9D.29,WBGene00165827
21ur-7579,WBGene00165828
C27H2.59,WBGene00165828
21ur-6728,WBGene00165829
Y73F8A.560,WBGene00165829
21ur-10649,WBGene00165830
F02H6.36,WBGene00165830
21ur-6825,WBGene00165831
C27H2.60,WBGene00165831
21ur-7591,WBGene00165832
Y67A10A.164,WBGene00165832
21ur-6359,WBGene00165833
Y43D4A.76,WBGene00165833
21ur-10612,WBGene00165834
F26D12.33,WBGene00165834
21ur-8004,WBGene00165835
Y105C5A.567,WBGene00165835
21ur-13253,WBGene00165836
ZK896.10,WBGene00165836
21ur-10903,WBGene00165837
F02H6.37,WBGene00165837
21ur-5865,WBGene00165838
C08F11.60,WBGene00165838
21ur-13273,WBGene00165839
Y64G10A.184,WBGene00165839
21ur-13967,WBGene00165840
Y73F8A.561,WBGene00165840
21ur-13661,WBGene00165841
C06A12.11,WBGene00165841
21ur-5470,WBGene00165842
F02H6.38,WBGene00165842
21ur-6989,WBGene00165843
F55B11.66,WBGene00165843
21ur-12290,WBGene00165844
R09H10.9,WBGene00165844
21ur-10627,WBGene00165845
T27E7.42,WBGene00165845
21ur-8956,WBGene00165846
Y105C5A.568,WBGene00165846
21ur-13057,WBGene00165847
Y51H4A.444,WBGene00165847
21ur-6647,WBGene00165848
F26D12.34,WBGene00165848
21ur-13593,WBGene00165849
Y41E3.243,WBGene00165849
21ur-6176,WBGene00165850
Y105C5A.569,WBGene00165850
21ur-11505,WBGene00165851
F41H10.15,WBGene00165851
21ur-14669,WBGene00165852
Y67A10A.165,WBGene00165852
21ur-10409,WBGene00165853
B0350.27,WBGene00165853
21ur-9143,WBGene00165854
E03D2.5,WBGene00165854
21ur-9235,WBGene00165855
F55B11.67,WBGene00165855
21ur-13580,WBGene00165856
Y9C9A.44,WBGene00165856
21ur-13633,WBGene00165857
Y51H4A.445,WBGene00165857
21ur-6901,WBGene00165858
F56F12.17,WBGene00165858
21ur-15371,WBGene00165859
Y51H4A.446,WBGene00165859
21ur-11306,WBGene00165860
Y105C5B.672,WBGene00165860
21ur-15209,WBGene00165861
F23H11.10,WBGene00165861
21ur-14044,WBGene00165862
Y7A9D.30,WBGene00165862
21ur-8232,WBGene00165863
Y73F8A.562,WBGene00165863
21ur-6293,WBGene00165864
C06E7.50,WBGene00165864
21ur-15045,WBGene00165865
Y10G11A.33,WBGene00165865
21ur-5965,WBGene00165866
K03D3.15,WBGene00165866
21ur-14883,WBGene00165867
F52B11.46,WBGene00165867
21ur-13682,WBGene00165868
Y51H4A.447,WBGene00165868
21ur-7974,WBGene00165869
Y116A8A.74,WBGene00165869
21ur-13986,WBGene00165870
R05A10.64,WBGene00165870
21ur-7158,WBGene00165871
Y73B6BR.9,WBGene00165871
21ur-6624,WBGene00165872
C09B9.28,WBGene00165872
21ur-12787,WBGene00165873
F56F10.6,WBGene00165873
21ur-14597,WBGene00165874
Y73F8A.563,WBGene00165874
21ur-10195,WBGene00165875
H08M01.62,WBGene00165875
21ur-8619,WBGene00165876
H25K10.65,WBGene00165876
21ur-8579,WBGene00165877
